id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
1605785446101_207789,"Biovallan kysymyksiä - Kirjoituksia köyhyyden ja sosiaalisten uhkien hallinnoimisesta","leima ja merkintöjä",https://res.cloudinary.com/dolyfnals/images/v1605785460/fjhrkumoaqz2oinwaa2e_207788e0998/fjhrkumoaqz2oinwaa2e_207788e0998.jpg,https://kirjapino.fi/product/biovallan-kysymyksia-kirjoituksia-koyhyyden-ja-sosiaalisten-uhkien-hallinnoimisesta/,"Yhteiskunta, laki, politiikka","kirjapino.fi",17EUR,in stock,1605785446101_207789,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,17EUR,new,published,,,,,,,
1605782398526_207787,"Kuolemantanssi - Askeleita nationalismin Euroopassa","Kuolemantanssi - Askeleita nationalismin Euroopassa",https://res.cloudinary.com/dolyfnals/images/v1605782427/srajn0gopkhblj0gak0d_207786fb6fe/srajn0gopkhblj0gak0d_207786fb6fe.jpg,https://kirjapino.fi/product/kuolemantanssi-askeleita-nationalismin-euroopassa/,"Yhteiskunta, laki, politiikka","kirjapino.fi",15EUR,in stock,1605782398526_207787,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15EUR,new,published,,,,,,,
1605778924598_207785,"Huutoja hiljaisuuteen - Ihminen ääniympäristössä","Huutoja hiljaisuuteen - Ihminen ääniympäristössä",https://res.cloudinary.com/dolyfnals/images/v1605778944/hr8z9ltyxokypwvz9f21_20778462ded/hr8z9ltyxokypwvz9f21_20778462ded.jpg,https://kirjapino.fi/product/huutoja-hiljaisuuteen-ihminen-aaniymparistossa-2/,"Yhteiskunta, laki, politiikka","kirjapino.fi",19EUR,in stock,1605778924598_207785,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,19EUR,new,published,,,,,,,
1605778668714_207783,"Suuri kaalihuijaus - Kirjoituksia yhteiskunnallisesta tietämättömyydestä","Suuri kaalihuijaus - Kirjoituksia yhteiskunnallisesta tietämättömyydestä",https://res.cloudinary.com/dolyfnals/images/v1605778678/svqrkrxkot7ofxznjh3v_20778289198/svqrkrxkot7ofxznjh3v_20778289198.jpg,https://kirjapino.fi/product/suuri-kaalihuijaus-kirjoituksia-yhteiskunnallisesta-tietamattomyydesta/,"Yhteiskunta, laki, politiikka","kirjapino.fi",13EUR,in stock,1605778668714_207783,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,13EUR,new,published,,,,,,,
1605710468059_207779,"Die Abwasser Frage der Zellstoff Werke in Lichte einiger fischtoxikologischen Verscuhe","Die Abwasser Frage der Zellstoff Werke in Lichte einiger fischtoxikologischen Verscuhe",https://res.cloudinary.com/dolyfnals/images/v1605710488/fcmr3vcozusu01xlqphi_2077780f311/fcmr3vcozusu01xlqphi_2077780f311.jpg,https://kirjapino.fi/product/die-abwasser-frage-der-zellstoff-werke-in-lichte-einiger-fischtoxikologischen-verscuhe/,"Luonto, lemmikit, biologia","kirjapino.fi",17EUR,in stock,1605710468059_207779,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,17EUR,new,published,,,,,,,
1605710296388_207777,"Untersuchungen über die Strand- und Wasserflora des Schärenhofes am mittleren Mündungsarm des Flusses Kymijoki in Südfinnland","Untersuchungen über die Strand- und Wasserflora des Schärenhofes am mittleren Mündungsarm des Flusses Kymijoki in Südfinnland",https://res.cloudinary.com/dolyfnals/images/v1605710314/nsylcz6drcolwldpu9pu_2077768a0b7/nsylcz6drcolwldpu9pu_2077768a0b7.jpg,https://kirjapino.fi/product/untersuchungen-uber-die-strand-und-wasserflora-des-scharenhofes-am-mittleren-mundungsarm-des-flusses-kymijoki-in-sudfinnland/,"Luonto, lemmikit, biologia","kirjapino.fi",17EUR,in stock,1605710296388_207777,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,17EUR,new,published,,,,,,,
1605710161035_207775,"Die seetypen Finnlands auf floristischer und vegetationsphysiognomischer Grundlage","Die seetypen Finnlands auf floristischer und vegetationsphysiognomischer Grundlage",https://res.cloudinary.com/dolyfnals/images/v1605710185/womagyufjp1aeng88ox0_20777496e22/womagyufjp1aeng88ox0_20777496e22.jpg,https://kirjapino.fi/product/die-seetypen-finnlands-auf-floristischer-und-vegetationsphysiognomischer-grundlage/,"Luonto, lemmikit, biologia","kirjapino.fi",17EUR,in stock,1605710161035_207775,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,17EUR,new,published,,,,,,,
1605710022101_207773,"On the Immigration of the Glacial Relicts of Northern Europe, with Remarks on their Prehistory","On the Immigration of the Glacial Relicts of Northern Europe, with Remarks on their Prehistory",https://res.cloudinary.com/dolyfnals/images/v1605710043/x8sctuixxvjo1ljxh9gi_20777218b58/x8sctuixxvjo1ljxh9gi_20777218b58.jpg,https://kirjapino.fi/product/on-the-immigration-of-the-glacial-relicts-of-northern-europe-with-remarks-on-their-prehistory/,"Luonto, lemmikit, biologia","kirjapino.fi",17EUR,in stock,1605710022101_207773,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,17EUR,new,published,,,,,,,
1605709714773_207771,"Pflanzensoziologische Untersuchungen in der alpinen Stufe Finnisch-Lapplands","Pflanzensoziologische Untersuchungen in der alpinen Stufe Finnisch-Lapplands",https://res.cloudinary.com/dolyfnals/images/v1605709734/pjteihtpg0fkeewsraqq_2077700e1e3/pjteihtpg0fkeewsraqq_2077700e1e3.jpg,https://kirjapino.fi/product/pflanzensoziologische-untersuchungen-in-der-alpinen-stufe-finnisch-lapplands/,"Luonto, lemmikit, biologia","kirjapino.fi",17EUR,in stock,1605709714773_207771,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,17EUR,new,published,,,,,,,
1605709415333_207769,"Ökologisch-Limnologische Untersuchungen über die Boden- und Tiefenfauna in einigen Seen nördlich vom Ladoga-See II","Ökologisch-Limnologische Untersuchungen über die Boden- und Tiefenfauna in einigen Seen nördlich vom Ladoga-See II",https://res.cloudinary.com/dolyfnals/images/v1605709430/bxpoqfhxkua3trrd9php_207768ff0bb/bxpoqfhxkua3trrd9php_207768ff0bb.jpg,https://kirjapino.fi/product/okologisch-limnologische-untersuchungen-uber-die-boden-und-tiefenfauna-in-einigen-seen-nordlich-vom-ladoga-see-ii/,"Luonto, lemmikit, biologia","kirjapino.fi",17EUR,in stock,1605709415333_207769,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,17EUR,new,published,,,,,,,
