id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
1609588246292_217706,"Vastuun fightback","Vastuun fightback",https://res.cloudinary.com/dolyfnals/images/v1609588248/udbe002knk1bwffeu3tw_217705b161a/udbe002knk1bwffeu3tw_217705b161a.jpg,https://dev1.kirjapino.fi/product/vastuun-fightback/,"Psykologia, kasvatus, elämäntaito","kirjapino.fi",15EUR,in stock,1609588246292_217706,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15EUR,new,published,,,,,,,
1609587341352_217704,"Sextiettan Infanteriregemente 61 1941-1944","Sextiettan Infanteriregemente 61 1941-1944",https://res.cloudinary.com/dolyfnals/images/v1609587323/fi5jz4g5nw99nlw0egsr_21770339187/fi5jz4g5nw99nlw0egsr_21770339187.jpg,https://dev1.kirjapino.fi/product/sextiettan-infanteriregemente-61-1941-1944/,"Sotahistoria","kirjapino.fi",100EUR,in stock,1609587341352_217704,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,100EUR,new,published,,,,,,,
1609587250845_217702,"Muodoton elämä Muistelmia","Muodoton elämä Muistelmia",https://res.cloudinary.com/dolyfnals/images/v1609587228/pafm4uonswaq9t1iyyy0_217701ac6dc/pafm4uonswaq9t1iyyy0_217701ac6dc.jpg,https://dev1.kirjapino.fi/product/muodoton-elama-muistelmia-2/,"Taide, arkkitehtuuri, muotoilu, sisustus","kirjapino.fi",20EUR,in stock,1609587250845_217702,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20EUR,new,published,,,,,,,
1609587136137_217700,"Arvoituksia avaruudesta Näkökulmia ufouskomuksiin","Arvoituksia avaruudesta Näkökulmia ufouskomuksiin",https://res.cloudinary.com/dolyfnals/images/v1609587117/g31dkaaonuq5uscgkhtg_2176993168e/g31dkaaonuq5uscgkhtg_2176993168e.jpg,https://dev1.kirjapino.fi/product/arvoituksia-avaruudesta-nakokulmia-ufouskomuksiin/,"Rajatieto","kirjapino.fi",23EUR,in stock,1609587136137_217700,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,23EUR,new,published,,,,,,,
1609587038548_217698,"Merimiestatuoinnit","Merimiestatuoinnit",https://res.cloudinary.com/dolyfnals/images/v1609587027/ce1c9mkvsek9qfi3jl3l_21769717d3e/ce1c9mkvsek9qfi3jl3l_21769717d3e.jpg,https://dev1.kirjapino.fi/product/merimiestatuoinnit-3/,"Kulttuurihistoria ja -tutkimus","kirjapino.fi",23EUR,in stock,1609587038548_217698,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,23EUR,new,published,,,,,,,
1609586977655_217696,"Lavatanssien hurma Keinu kanssani","Lavatanssien hurma Keinu kanssani",https://res.cloudinary.com/dolyfnals/images/v1609586961/ravbu8sysuc91uhnv7wi_217695a5d91/ravbu8sysuc91uhnv7wi_217695a5d91.jpg,https://dev1.kirjapino.fi/product/lavatanssien-hurma-keinu-kanssani/,"Kulttuurihistoria ja -tutkimus","kirjapino.fi",18EUR,in stock,1609586977655_217696,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,18EUR,new,published,,,,,,,
1609586672159_217694,"Kauppatavarana terveys Selviydy terveysväitteiden viidakossa","Kauppatavarana terveys Selviydy terveysväitteiden viidakossa",https://res.cloudinary.com/dolyfnals/images/v1609586665/wmkafdsohniipizlhu2m_217693b31b0/wmkafdsohniipizlhu2m_217693b31b0.jpg,https://dev1.kirjapino.fi/product/kauppatavarana-terveys-selviydy-terveysvaitteiden-viidakossa/,"Lääketiede, terveys ja kauneus","kirjapino.fi",20EUR,in stock,1609586672159_217694,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20EUR,new,published,,,,,,,
1609586598920_217692,"Elämän verkko Luonnon monimuotoisuutta edistämässä","Elämän verkko Luonnon monimuotoisuutta edistämässä",https://res.cloudinary.com/dolyfnals/images/v1609586577/mvdsxj3ftiihp9tjjwhz_217691e86f2/mvdsxj3ftiihp9tjjwhz_217691e86f2.jpg,https://dev1.kirjapino.fi/product/elaman-verkko-luonnon-monimuotoisuutta-edistamassa/,"Luonto, lemmikit, biologia","kirjapino.fi",22EUR,in stock,1609586598920_217692,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,22EUR,new,published,,,,,,,
1609586515508_217690,"Mormonit Historia, oppi ja elämä","Mormonit Historia, oppi ja elämä",https://res.cloudinary.com/dolyfnals/images/v1609586510/ayestmuz61krg6ej0mo4_217689feb95/ayestmuz61krg6ej0mo4_217689feb95.jpg,https://dev1.kirjapino.fi/product/mormonit-historia-oppi-ja-elama/,"Yhteiskunta, laki, politiikka","kirjapino.fi",23EUR,in stock,1609586515508_217690,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,23EUR,new,published,,,,,,,
1609586449335_217688,"Tasa-arvopolitiikan suunnan muutoksia Talouskriisistä tasa-arvon kriiseihin","Tasa-arvopolitiikan suunnan muutoksia Talouskriisistä tasa-arvon kriiseihin",https://res.cloudinary.com/dolyfnals/images/v1609586450/umj7hondjyadadariar3_2176872b90f/umj7hondjyadadariar3_2176872b90f.jpg,https://dev1.kirjapino.fi/product/tasa-arvopolitiikan-suunnan-muutoksia-talouskriisista-tasa-arvon-kriiseihin/,"Yhteiskunta, laki, politiikka","kirjapino.fi",20EUR,in stock,1609586449335_217688,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20EUR,new,published,,,,,,,
1609585935543_217686,"Jatkosodan pikkujättiläinen","Jatkosodan pikkujättiläinen",https://res.cloudinary.com/dolyfnals/images/v1609585916/x1l44ypxnfgd1uadqo4p_217685513bd/x1l44ypxnfgd1uadqo4p_217685513bd.jpg,https://dev1.kirjapino.fi/product/jatkosodan-pikkujattilainen-2/,"Sotahistoria","kirjapino.fi",25EUR,in stock,1609585935543_217686,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,25EUR,new,published,,,,,,,
